PERSONS,COUNTY,CITY,DAY,MONTH,YEAR,DAY_WEEK,HOUR,MINUTE,ROUTE,TWAY_ID,TWAY_ID2,LATITUDE,LONGITUD,FATALS,DRUNK_DR
4,11,0,30,5,2015,7,19,50,2,US-SR 6,,32.14609722,-85.68148333,1,0
1,103,1130,2,6,2015,3,21,10,4,CR-CULVER RD,,34.37938889,-86.89854167,1,0
2,115,0,3,6,2015,4,16,23,2,US-SR 53,,33.6878,-86.281575,2,0
1,125,0,3,6,2015,4,23,50,3,SR-216,,33.28613056,-87.17944722,1,0
1,33,2190,5,6,2015,6,3,28,3,SR-2,,34.70028611,-87.64122778,1,0
2,71,2850,6,6,2015,7,19,32,3,SR-117,,34.88746944,-85.85918889,1,0
1,95,0,8,6,2015,2,0,25,4,CR-MASTLING GAP RD,PARRIS RD,34.36677222,-86.15974167,1,0
1,101,2130,8,6,2015,2,5,20,6,EASTERN BLVD,,32.37700278,-86.20938333,1,0
1,125,0,9,6,2015,3,19,10,4,CR-FINNELL CUTOFF RD,,33.39799444,-87.59131667,1,1
2,109,0,10,6,2015,4,12,40,4,CR-3339,,31.64230556,-85.92942222,2,0
1,69,930,11,6,2015,5,15,57,2,US-SR 53,JOHN D ODOM RD,31.27593056,-85.45453611,1,0
2,51,0,12,6,2015,6,18,45,2,US-SR 21,,32.69388056,-86.25244167,1,1
2,101,2130,14,6,2015,1,2,55,6,WEST SOUTH BLVD,,32.32671111,-86.33138333,1,0
2,97,2713,12,6,2015,6,1,15,4,CR-RADCLIFF RD,,30.89518056,-88.11371944,1,1
1,43,0,16,6,2015,3,2,10,4,CR-1118,,34.2449,-86.99835,1,1
4,13,1460,14,6,2015,1,2,23,6,BOLLING RD,AZTEC RD,31.82324444,-86.63178889,1,2
7,97,2100,6,6,2015,7,20,30,1,I-10,,30.60804722,-88.14563056,1,1
2,43,0,19,6,2015,6,16,9,1,I-65,,34.14981389,-86.8701,1,0
2,43,9997,21,6,2015,1,15,7,1,I-65,SR-69,34.05386667,-86.86743056,1,0
1,97,0,15,6,2015,2,12,15,2,US-SR 42,,30.86123889,-88.41498333,1,1
5,73,350,14,6,2015,1,4,21,1,I-59,,33.57873611,-86.71105556,2,0
2,127,0,19,6,2015,6,5,40,3,SR-69,,33.78495,-87.34807778,1,0
1,125,3050,20,6,2015,7,8,15,6,HOLT RD,JACK WARNER PKWY,33.23051389,-87.50806667,1,0
1,73,330,21,6,2015,1,2,3,6,DARTMOUTH AVE,,33.39745833,-86.94592222,1,1
1,29,1620,20,6,2015,7,2,15,3,SR-DAVIDSON RD,,33.65770278,-85.51803056,1,1
1,95,400,23,6,2015,3,14,52,6,DOUBLE BRIDGES RD,,34.22945833,-86.11441111,1,1
2,43,830,14,6,2015,1,17,33,3,SR-157,I-65,34.20768611,-86.88051944,1,1
1,119,0,5,1,2015,2,18,30,2,US-SR 7,,32.54234444,-88.23921944,1,0
3,73,0,28,5,2015,5,18,32,4,CR-NEW CASTLE RD,,33.67938889,-86.7486,2,0
2,73,0,1,7,2015,4,14,30,1,I-65,,33.83645833,-86.82394167,1,0
1,53,0,10,6,2015,4,2,10,1,I-65,,99.9999,999.9999,1,0
3,39,0,16,6,2015,3,20,53,4,CR-107,,31.3648,-86.53936111,1,0
3,69,0,17,6,2015,4,10,45,4,CR-EDSEL DEESE RD,CR-55,31.22186944,-85.23434444,1,0
3,3,0,17,6,2015,4,17,45,4,CR-BALDWIN BEACH EXPRESS,CR-62,30.60398333,-87.66606111,1,0
4,109,0,20,6,2015,7,12,15,2,US-SR 53,CR-1112,31.93322222,-86.02019444,1,0
2,3,0,21,6,2015,1,3,56,3,SR-225,,30.96888333,-87.86511111,1,0
2,63,1070,21,6,2015,1,18,51,2,US-SR 13,,32.83172778,-87.88100833,1,0
2,33,0,23,6,2015,3,12,35,4,CR-40,,34.78724444,-87.59171944,1,0
2,75,0,25,6,2015,5,7,40,4,CR-36,,33.84221944,-88.00811389,1,0
2,55,0,25,6,2015,5,20,25,4,CR-JOHN WALL RD,,34.13535556,-86.22410556,1,1
1,45,0,26,6,2015,6,1,15,4,CR-36,,31.46329722,-85.57221944,1,1
2,15,100,26,6,2015,6,5,38,3,SR-202,,33.62571667,-85.91920278,1,0
2,5,0,26,6,2015,6,9,50,3,SR-239,,31.88998056,-85.5109,1,0
1,59,2690,26,6,2015,6,21,3,3,SR-13,,34.50978889,-87.71746111,1,0
2,71,2850,25,6,2015,5,6,1,3,SR-2,,34.82531944,-85.84085833,1,0
2,69,0,27,6,2015,7,17,0,3,SR-53,,31.02775556,-85.25481667,1,0
1,41,0,27,6,2015,7,13,5,4,CR-NORMAN RD,,31.87865278,-86.30703611,1,1
1,103,0,28,6,2015,1,6,20,4,CR-RED BANK RD SE,,34.506625,-86.96428056,1,1
2,107,0,28,6,2015,1,18,40,4,CR-BRADFORD RD,,33.15065833,-88.2235,1,0
8,103,0,1,7,2015,4,15,30,3,SR-24,WHITLOW RD,34.56229444,-87.10399722,1,0
1,131,0,2,7,2015,5,7,0,3,SR-10,,31.98890556,-87.24541667,1,0
2,115,0,2,7,2015,5,10,12,4,CR-MANNING RD,,33.67088333,-86.30144444,1,0
1,49,0,2,7,2015,5,11,25,4,CR-50,,34.46106111,-86.01575833,1,0
1,119,0,13,6,2015,7,0,40,3,SR-28,,32.511375,-88.0913,1,0
6,107,0,3,7,2015,6,18,5,2,US-SR 6,,33.34563889,-87.94866667,1,0
18,97,2100,2,7,2015,5,13,40,1,I-10,,30.66173611,-88.05686389,1,0
2,73,1716,1,7,2015,4,17,25,1,I-65,,33.38652778,-86.78304444,1,0
1,97,0,30,6,2015,3,6,4,1,I-10,,30.54005,-88.23368889,1,0
1,55,1280,2,5,2015,7,0,22,6,N 8TH ST,1ST AVE,34.01663611,-86.01120833,1,1
2,3,0,21,5,2015,5,10,45,4,CR-112,,30.69015833,-87.50475833,1,0
5,53,0,7,6,2015,1,15,54,3,SR-3,,31.25635833,-87.039075,3,1
6,79,0,17,6,2015,4,14,30,3,SR-24,CR-325,34.54120278,-87.15139167,1,0
2,89,1730,22,6,2015,2,22,27,6,OAKWOOD AVE,CHALET LANE,34.74958056,-86.63308889,1,0
2,51,0,1,7,2015,4,19,50,4,CR-OLD US 231,,32.60763889,-86.22751944,1,1
2,89,0,2,7,2015,5,18,26,2,US-SR 1,UNNAMED ROADWAY,34.87097778,-86.57141389,1,0
2,51,0,2,7,2015,5,19,30,2,US-SR 9,,32.45653333,-86.19944722,1,1
3,51,0,4,7,2015,7,17,40,3,SR-170,,32.57143056,-86.15946389,1,0
1,119,0,4,7,2015,7,19,0,4,CR-21,,32.47577222,-88.11015,1,1
3,89,0,5,7,2015,1,2,35,4,CR-WALL TRIANA HWY,,34.75538889,-86.74971111,1,0
1,101,2130,7,7,2015,3,22,18,6,WEST SOUTH BLVD,,32.32656111,-86.31230278,1,0
3,99,1240,2,7,2015,5,21,43,3,SR-21,,31.45066111,-87.37621111,2,0
2,77,1865,7,7,2015,3,14,8,3,SR-64,,34.97008889,-87.37729444,1,0
4,117,2405,8,7,2015,4,6,35,4,CR-11,,33.2886,-86.76373333,2,0
1,129,0,9,7,2015,5,23,0,4,CR-SAWMILL RD,,31.447225,-88.31642222,1,0
2,101,2130,28,7,2015,3,3,12,1,I-65,US-80,32.32817778,-86.33501667,1,1
2,117,47,28,7,2015,3,23,5,1,I-65,,33.23941389,-86.80274167,1,0
2,73,1110,29,7,2015,4,5,21,1,I-59,,33.48886667,-86.91803333,1,0
2,83,170,29,7,2015,4,21,49,3,SR-251,,34.81004167,-86.94252222,1,0
3,75,0,20,7,2015,2,11,20,3,SR-17,,33.66596944,-88.0875,1,0
1,97,2550,23,7,2015,5,13,58,6,ST STEPHENS RD,,30.79723889,-88.15143889,1,1
3,125,3050,25,7,2015,7,0,10,3,SR-13,UNIVERSITY BLVD,33.20943889,-87.56973611,1,1
1,47,0,26,7,2015,1,2,30,3,SR-14,CR-209,32.47454444,-87.11266111,1,0
3,73,3125,28,7,2015,3,9,10,2,US-SR 3,,33.42816389,-86.79049722,1,0
2,39,0,28,7,2015,3,10,58,2,US-SR 12,,31.38724167,-86.65938333,1,0
2,129,0,28,7,2015,3,20,55,4,CR-MILLRY BUCKATUNNA RD,,31.59690278,-88.45213889,1,2
2,15,100,19,7,2015,1,8,10,2,US-SR 4,,33.61514167,-85.76897222,1,0
2,83,0,31,7,2015,6,17,52,4,CR-HARVEST RD,EAST LIMESTONE RD,34.86083611,-86.83107778,1,0
4,97,0,7,7,2015,3,18,30,1,I-10,,30.47980833,-88.38763611,1,0
1,73,1716,1,7,2015,4,7,16,1,I-459,,33.38422778,-86.80725,1,0
3,69,0,22,5,2015,6,6,30,4,CR-33,,31.08195556,-85.37626944,1,0
1,1,0,12,6,2015,6,7,20,4,CR-5,,32.59590556,-86.82156667,1,1
1,83,0,2,7,2015,5,15,25,4,CR-QUINN RD,,34.80661944,-87.07814444,1,0
2,31,1030,1,7,2015,4,0,55,6,SALEM RD,SHELLFIELD RD,31.36060278,-85.858325,1,0
1,13,0,3,7,2015,6,22,50,2,US-SR 3,,31.78320278,-86.63473056,1,0
1,115,0,5,7,2015,1,15,35,3,SR-53,,33.72163611,-86.28926389,1,0
1,97,0,7,7,2015,3,17,30,4,CR-JACK WILLIAMS RD,,30.87346667,-88.30036389,1,1
7,73,0,7,7,2015,3,17,15,3,SR-79,,33.75540556,-86.68461667,1,0
2,113,0,8,7,2015,4,10,18,3,SR-165,CR-4,32.14724444,-85.06241944,1,0
9,109,0,9,7,2015,5,17,30,2,US-SR 10,,31.81042778,-86.00818056,1,0
3,117,0,9,7,2015,5,19,38,4,CR-41,HAWTHORN ST,33.40730278,-86.630825,1,0
4,121,0,10,7,2015,6,17,20,4,CR-PINE GROVE RD,,33.25065278,-86.28383056,1,0
2,73,350,14,6,2015,1,1,15,6,3RD AVE W,,33.50545556,-86.84618611,1,0
1,13,0,11,7,2015,7,22,25,4,CR-35,,31.53401944,-86.69204722,1,0
3,127,1780,11,7,2015,7,12,35,6,INDUSTRIAL PKWY,SR-4,33.795175,-87.23925278,1,0
1,41,0,14,7,2015,3,19,30,4,CR-STARHOPE CHURCH RD,,31.73813889,-86.22196667,1,0
2,73,350,17,7,2015,6,10,50,6,20TH ST ENSLEY,,33.51315556,-86.89942222,1,0
1,109,0,18,7,2015,7,2,10,4,CR-3314,,31.69230556,-85.95141389,1,1
3,97,0,18,7,2015,7,12,45,4,CR-CELESTE RD,,30.991875,-88.12450556,1,0
2,83,0,18,7,2015,7,17,20,3,SR-99,,34.94410278,-87.17713611,1,0
2,101,0,19,7,2015,1,5,33,2,US-SR 53,,32.0522,-86.04371389,1,0
3,9,0,19,7,2015,1,14,45,4,CR-57,,34.003275,-86.51756389,1,1
1,113,2440,19,7,2015,1,19,30,6,3RD AVE,,32.48848889,-84.99760556,1,0
2,129,0,20,7,2015,2,15,7,3,SR-56,,31.44687222,-88.07313611,1,0
2,55,0,22,7,2015,4,23,22,2,US-SR 74,,34.06450556,-86.24514444,1,1
2,101,2130,25,7,2015,7,6,30,6,BELL RD,,32.31933056,-86.20178611,1,0
2,125,0,4,8,2015,3,16,10,1,I-59,,33.19592222,-87.23954444,1,0
1,99,0,10,7,2015,6,22,15,4,CR-1,,31.369475,-87.59853889,1,1
3,97,807,6,7,2015,2,20,40,2,US-SR 13,,30.88503056,-88.04110833,1,0
3,49,0,18,7,2015,7,17,45,4,CR-391,,34.34591389,-86.05409167,1,0
2,83,0,19,7,2015,1,21,15,3,SR-251,,34.90028889,-86.819575,1,1
1,71,0,25,7,2015,7,23,5,3,SR-71,,34.74374722,-85.72802778,1,0
2,97,0,30,7,2015,5,19,45,4,CR-COTTAGE HILL RD,,30.63605,-88.21745556,1,0
2,39,2350,1,8,2015,7,12,20,2,US-SR 9,ELLIS RD,31.30744167,-86.24598333,1,0
4,55,0,2,8,2015,1,9,50,2,US-SR 74,,34.05346389,-86.197375,1,0
1,71,0,2,8,2015,1,2,0,4,CR-81,,34.78905,-85.733425,1,1
1,73,350,26,7,2015,1,2,15,6,FAYETTE AVE,,33.49925,-86.86685833,1,0
1,113,0,4,8,2015,3,5,40,2,US-SR 8,,32.46840556,-85.07884444,1,0
1,3,0,4,8,2015,3,19,22,2,US-SR 16,,30.51981944,-87.46081389,1,0
2,95,1500,7,8,2015,6,17,30,2,US-SR 1,BUCK ISLAND RD,34.39347778,-86.27450556,1,0
1,21,0,7,8,2015,6,17,0,4,CR-502,CR-501,32.75115833,-86.53087778,1,1
2,95,0,7,8,2015,6,22,25,4,CR-CATHEDRAL CAVERNS RD,,34.46833611,-86.2793,1,1
3,71,2850,7,8,2015,6,10,54,2,US-SR 2,ADAMS ST,34.86875556,-85.81436667,2,0
4,87,0,2,8,2015,1,4,46,1,I-85,,32.48744444,-85.63594722,1,1
2,69,0,6,6,2015,7,21,0,3,SR-123,,31.23785278,-85.63220556,1,0
3,77,0,25,6,2015,5,20,45,4,CR-7,,34.89220833,-87.70441389,1,1
4,83,0,29,7,2015,4,20,25,4,CR-MOORESVILLE RD,,34.64749167,-86.87952778,2,0
2,77,0,31,7,2015,6,14,20,4,CR-36,,34.94450556,-87.46064167,1,0
3,125,0,4,8,2015,3,14,48,2,US-SR 13,,33.52848056,-87.65143056,1,0
1,69,930,4,8,2015,3,14,24,3,SR-ROSS CLARK CIRCLE,THIRD AVE,31.19299444,-85.37962778,1,0
1,33,0,5,8,2015,4,18,30,4,CR-LAGRANGE RD,,34.63757222,-87.60327778,1,0
2,33,0,5,8,2015,4,19,55,4,CR-3,,34.75677778,-88.06955833,1,0
1,117,350,5,8,2015,4,5,35,2,US-SR 38,KEY DR,33.42797778,-86.70725278,1,0
3,83,0,6,8,2015,5,15,30,4,CR-EASTER FERRY RD,,34.90965278,-87.03015556,1,0
2,125,0,9,8,2015,1,1,10,2,US-SR 6,,33.09428333,-87.45980278,1,1
1,97,2100,12,8,2015,4,17,55,6,GREENWOOD LN,VILLAGE CIRCLE,30.69178333,-88.16156389,1,0
1,73,350,13,8,2015,5,1,20,6,8TH AVE N,9TH ST N,33.51111389,-86.82348611,1,0
2,127,0,13,8,2015,5,16,45,4,CR-THORNTON LAKE RD,,33.67538056,-87.05736944,1,1
2,19,630,14,8,2015,6,15,0,3,SR-9,,34.18810556,-85.63244167,1,1
1,119,0,10,8,2015,2,12,15,1,I-59,,32.45371389,-88.39147222,1,0
1,35,0,16,8,2015,1,16,20,1,I-65,,99.9999,999.9999,1,0
2,101,0,20,8,2015,5,15,50,1,I-65,,32.20970556,-86.40760278,1,0
2,73,20,5,7,2015,1,1,34,4,CR-MINOR PKWY,,33.544375,-86.92569444,1,1
4,53,0,1,7,2015,4,12,43,2,US-SR 3,,31.21441111,-87.05674167,1,0
3,127,0,21,7,2015,3,7,25,4,CR-PINEYWOODS SIPSEY RD,,33.86304722,-87.10010556,1,0
1,97,0,17,7,2015,6,6,40,4,CR-HALF MILE RD,,30.49436389,-88.24364722,1,0
1,59,0,7,8,2015,6,9,46,4,CR-11,,34.47093056,-88.13567778,1,0
1,11,0,7,8,2015,6,23,15,2,US-SR 6,,32.10137222,-85.57135556,1,1
1,133,0,8,8,2015,7,4,30,3,SR-74,,34.17414167,-87.11667778,1,0
1,113,0,9,8,2015,1,11,37,3,SR-8,,32.45577222,-85.19814444,1,0
1,5,0,8,8,2015,7,0,15,4,CR-17,,31.84581111,-85.62561389,1,1
1,85,0,12,8,2015,4,17,45,2,US-SR 8,,32.26674444,-86.61148611,1,0
1,123,840,14,8,2015,6,22,41,3,SR-49,,32.812775,-85.78398056,1,0
2,35,0,15,8,2015,7,13,18,2,US-SR 12,,31.42956111,-87.09035556,1,0
7,121,0,15,8,2015,7,20,53,3,SR-77,,33.33383333,-86.02645278,1,1
1,73,350,2,8,2015,1,4,16,6,BUSH BLVD,DECATUR BLVD,33.51014167,-86.86953333,1,1
1,71,2850,14,8,2015,6,7,27,2,US-SR 2,,34.82614167,-85.84038056,1,1
4,121,0,18,8,2015,3,12,10,3,SR-76,,33.32171389,-86.21016389,1,0
2,125,0,20,8,2015,5,20,0,4,CR-DREAM LAKE RD,,33.24731667,-87.14976667,2,0
1,43,0,22,8,2015,7,9,35,2,US-SR 3,,34.24499167,-86.86823056,1,1
1,101,2130,24,8,2015,2,13,3,1,I-65,,32.29776111,-86.33868611,1,0
2,3,0,23,8,2015,1,14,54,4,CR-TRUCK TRAIL 17,,30.69135,-87.70736389,1,0
3,125,3050,22,8,2015,7,2,22,6,OLD COLONY RD,,33.26021111,-87.53336667,1,1
3,53,0,18,8,2015,3,10,52,3,SR-21,MARTIN CIRCLE,31.0817,-87.48063056,1,0
2,21,1790,12,8,2015,4,23,28,2,US-SR 3,,32.94123889,-86.73683333,1,0
1,89,0,13,8,2015,5,19,35,4,CR-PINE GROVE RD,,34.80620278,-86.77185833,1,0
3,81,2812,13,8,2015,5,9,21,2,US-SR 431,,32.54768333,-85.10202222,1,1
4,125,2260,5,8,2015,4,14,19,2,US-SR 13,,33.29833056,-87.59918333,1,0
1,109,3040,23,8,2015,1,20,54,6,NORTH THREE NOTCH ST,,31.81560556,-85.96984444,1,0
2,101,2130,24,8,2015,2,12,40,6,HYUNDAI BLVD,NORMAN BRIDGE RD,32.27793333,-86.30704444,1,0
3,15,0,29,8,2015,7,12,13,3,SR-9,,33.69000556,-85.67726667,1,0
4,1,0,26,8,2015,4,13,25,1,I-65,,32.65071111,-86.49687778,1,0
2,33,660,26,7,2015,1,15,45,3,SR-2,DANIEL ST,34.75413889,-87.97131667,1,0
1,19,610,14,8,2015,6,13,9,3,SR-9,,34.22065556,-85.59025556,1,0
2,87,0,17,8,2015,2,3,15,2,US-SR 15,,32.37037778,-85.65873611,1,0
3,81,0,18,8,2015,3,7,11,4,CR-179,US 280,32.58477778,-85.17453056,1,0
3,47,0,21,8,2015,6,11,25,3,SR-5,CR-107,32.25831944,-87.40155278,3,2
3,99,0,24,8,2015,2,8,35,4,CR-17,,31.63247778,-87.45451111,1,0
1,109,0,28,8,2015,6,22,15,4,CR-1166,,31.82749167,-86.09716389,1,1
1,9,0,29,8,2015,7,8,15,3,SR-75,,33.87544722,-86.53668056,1,0
1,133,1953,31,8,2015,2,10,30,3,SR-5,,34.05227778,-87.54701667,1,0
2,71,2720,3,9,2015,5,12,52,3,SR-279,STEWART RD,34.62778889,-86.05103611,1,0
3,105,0,4,9,2015,6,4,50,3,SR-14,,32.53988056,-87.18031389,1,1
1,73,350,8,8,2015,7,19,27,1,I-59,,33.51985278,-86.85704722,1,0
1,35,0,23,8,2015,1,15,5,1,I-65,,31.34900833,-87.08675556,1,0
1,73,350,6,9,2015,1,11,49,1,I-59,,33.5211,-86.84784444,1,0
6,77,1200,1,8,2015,7,15,39,6,HELTON DR,RICKWOOD RD,34.82931389,-87.66733611,1,0
7,55,0,28,8,2015,6,16,7,3,SR-1,,34.05779167,-86.11824167,1,0
1,131,540,29,8,2015,7,21,15,3,SR-10,,31.98090278,-87.21265,1,1
3,7,0,1,9,2015,3,18,40,4,CR-BEAR CREEK RD,,32.94029722,-87.22738889,1,1
1,85,0,1,9,2015,3,22,28,4,CR-37,,32.12258056,-86.49825278,1,1
1,81,0,1,9,2015,3,19,6,4,CR-LEE RD 166,,32.526925,-85.33935,1,1
2,73,350,4,9,2015,6,21,13,6,CARRAWAY BLVD,22ND AVE N,33.54090556,-86.81627778,1,0
3,97,0,4,9,2015,6,19,30,4,CR-HALF MILE RD,,30.49453333,-88.199425,2,0
3,7,0,5,9,2015,7,3,50,3,SR-5,,33.03284722,-87.14121389,1,0
1,117,0,7,9,2015,2,17,47,4,CR-61,,33.18494167,-86.54260833,1,1
1,43,0,7,9,2015,2,18,45,3,SR-157,,34.26464167,-86.98926111,1,0
2,73,350,7,9,2015,2,15,45,6,BANKHEAD HWY,CHERRY AVE,33.53893889,-86.86906667,1,0
3,3,0,16,8,2015,1,21,43,2,US-SR 3,,30.77891667,-87.78141944,1,1
1,97,670,19,8,2015,4,22,2,1,I-65,,30.78199444,-88.09885,1,0
2,21,0,25,8,2015,3,5,20,1,I-65,,32.7785,-86.56991667,1,0
1,69,930,28,8,2015,6,22,35,2,US-SR 53,,31.26866389,-85.44585278,1,0
2,43,830,29,8,2015,7,18,18,6,CONVENT RD NE,,34.18858333,-86.82737778,1,0
1,113,2440,3,9,2015,5,20,26,4,CR-WOODLAND DR,,32.45874722,-85.08882222,1,0
3,97,2100,5,9,2015,7,1,7,2,US-SR 16,CATHERINE ST,30.67998611,-88.07411111,1,1
6,59,0,6,9,2015,1,20,45,4,CR-724,CR-83,34.48153333,-87.62718611,1,0
3,115,0,9,9,2015,4,21,25,2,US-SR 53,,33.72197222,-86.28931667,1,0
1,103,0,9,9,2015,4,22,25,3,SR-53,,34.53920833,-86.58831667,1,1
2,129,2090,10,9,2015,5,9,57,6,COPELAND RD,SULLIVAN HOLIFIELD RD,31.60698056,-88.33253611,1,0
1,103,890,10,9,2015,5,17,12,2,US-SR 3,,34.49216389,-86.96534722,1,1
2,101,2130,13,9,2015,1,23,5,6,SELMA HWY,,32.30544722,-86.40833056,1,1
1,19,0,13,9,2015,1,4,45,4,CR-45,,34.08675278,-85.49345556,1,1
2,113,2440,13,9,2015,1,3,49,2,US-SR 8,,32.50234722,-85.00952222,1,0
1,125,0,13,9,2015,1,11,40,1,I-59,,33.17347778,-87.46932222,1,0
1,97,2550,14,9,2015,2,0,47,3,SR-217,SUNCREST DR,30.760275,-88.15331389,1,1
1,29,0,14,9,2015,2,9,59,1,I-20,,33.61904722,-85.65399444,1,0
2,121,0,14,9,2015,2,17,26,3,SR-77,,33.33534722,-86.02623611,1,0
1,117,530,14,9,2015,2,1,18,3,SR-70,,33.16858056,-86.69533333,1,0
1,89,1730,16,9,2015,4,19,0,1,I-565,GLENN HEARN BLVD,34.66584722,-86.77598056,1,0
4,119,0,17,9,2015,5,11,55,1,I-59,,32.735025,-88.10215278,1,0
2,125,3050,19,9,2015,7,0,44,1,I-359,,33.174225,-87.55517222,1,1
3,73,1440,4,8,2015,3,23,2,6,N MAIN ST,,33.64369722,-86.97374444,1,0
2,77,2832,3,7,2015,6,21,28,4,CR-323,CR-30,34.87323333,-87.60404167,2,1
5,3,0,7,8,2015,6,22,5,2,US-SR 42,,30.41448333,-87.533325,1,0
2,53,470,18,8,2015,3,14,49,2,US-SR 3,,31.09681111,-87.082125,1,0
3,77,1200,31,8,2015,2,12,0,6,COX CREEK PKWY,MARS HILL RD,34.84385833,-87.66106944,1,0
2,97,0,5,9,2015,7,3,25,2,US-SR 17,,30.94462222,-88.21673333,2,1
1,43,0,8,9,2015,3,8,59,4,CR-605,,34.10403889,-86.78763333,1,0
2,125,0,17,9,2015,5,11,0,3,SR-171,,33.43821944,-87.76737222,1,0
1,63,1070,19,9,2015,7,21,45,3,SR-14,,32.84420833,-87.89558611,1,0
1,99,0,19,9,2015,7,22,0,4,CR-42,,31.63905833,-87.14688889,1,1
1,79,0,20,9,2015,1,0,45,3,SR-157,,34.55937222,-87.34091111,1,0
1,101,0,10,9,2015,5,5,15,2,US-SR 9,,32.436775,-86.21812222,1,0
2,125,3050,18,9,2015,6,1,15,2,US-SR 6,,33.222925,-87.53211389,1,1
1,97,3278,20,9,2015,1,22,10,4,CR-WILMER RD,,30.8135,-88.36096944,1,0
2,49,0,21,9,2015,2,5,0,3,SR-75,CR-400,34.40472778,-85.96512222,1,0
1,15,0,21,9,2015,2,21,55,3,SR-202,,33.64639444,-85.87656944,1,0
2,53,0,23,9,2015,4,5,44,3,SR-3,,31.02536944,-87.44512778,1,0
2,107,0,24,9,2015,5,9,10,3,SR-86,,33.29154444,-87.92945833,1,0
3,53,0,25,9,2015,6,4,45,3,SR-41,,31.17381667,-87.16107778,1,1
4,73,350,24,9,2015,5,14,40,1,I-59,,33.52110278,-86.84503056,1,0
4,43,0,27,9,2015,1,1,0,1,I-65,,34.02789444,-86.87176667,1,0
3,91,0,27,8,2015,5,4,0,2,US-SR 8,SR-25,32.46734444,-87.59397222,1,0
1,117,1716,4,9,2015,6,23,24,4,CR-13,,33.28007778,-86.89893333,1,1
2,79,0,8,9,2015,3,5,55,3,SR-33,,34.54526667,-87.28018611,2,0
1,17,0,10,9,2015,5,16,30,4,CR-187,,32.81650833,-85.265375,1,1
1,3,0,12,9,2015,7,21,30,4,CR-64,,30.60379722,-87.84253889,1,0
2,15,100,14,9,2015,2,18,38,2,US-SR 1,J ST,33.63628056,-85.82541667,1,0
2,133,0,21,9,2015,2,13,50,3,SR-195,,34.26613333,-87.51612222,1,0
2,79,0,23,9,2015,4,7,5,3,SR-157,,34.40231944,-87.13538889,1,0
1,97,2100,23,9,2015,4,19,15,6,COTTAGE HILL RD,,30.64865833,-88.16042222,1,0
2,73,350,24,9,2015,5,11,9,6,RICHARD ARRINGTON JR BLVD,47TH ST N,33.54351111,-86.76575556,1,0
6,57,0,24,9,2015,5,11,15,3,SR-13,,33.71455556,-87.64629444,1,0
1,125,0,26,9,2015,7,4,42,2,US-SR 7,,33.16198056,-87.62628889,1,0
1,1,0,26,9,2015,7,19,20,2,US-SR 3,,32.60963611,-86.47225833,1,0
2,41,1950,26,9,2015,7,20,5,2,US-SR 9,,31.69662222,-86.26620833,1,0
2,121,0,27,9,2015,1,4,50,3,SR-21,,33.48032778,-86.02268611,1,1
2,35,0,30,9,2015,4,15,25,4,CR-23,,31.36319444,-87.07963333,1,0
2,39,2350,30,9,2015,4,19,12,6,WEST CUMMINGS AVE,,31.27591944,-86.279625,1,0
1,3,1493,1,10,2015,5,13,50,3,SR-180,,30.27928333,-87.66872778,1,0
1,117,0,1,10,2015,5,22,20,4,CR-280,,33.36029167,-86.65868333,1,1
2,101,2130,2,10,2015,6,8,53,6,MCGEHEE RD,,32.33771389,-86.26100278,1,0
1,89,1730,2,10,2015,6,22,30,6,CLEVELAND AVE,MERIDIAN ST,34.73721389,-86.58598056,1,0
2,95,0,3,10,2015,7,9,10,3,SR-179,,34.18301389,-86.19336389,1,0
1,21,0,4,10,2015,1,13,20,4,CR-36,,32.89426389,-86.82414444,1,0
4,73,350,4,10,2015,1,14,25,6,JEFFERSON AVE SW,,33.47675,-86.86969444,1,0
1,115,0,7,10,2015,4,15,55,4,CR-TRAILS END LANE,,33.57580556,-86.47243889,1,0
1,73,350,8,10,2015,5,19,50,6,CENTERPOINT PKWY,,33.67101389,-86.68320278,1,0
1,73,350,9,10,2015,6,22,14,6,BANKHEAD HWY,,33.54058056,-86.87094722,1,0
1,71,2720,9,10,2015,6,11,40,4,CR-105,,34.71501667,-86.02821111,1,0
3,117,530,9,10,2015,6,17,24,4,CR-16,,33.11495278,-86.78328056,1,0
1,117,2405,10,10,2015,7,3,54,6,STATE PARK RD,,33.32760278,-86.78229444,1,0
1,73,350,10,10,2015,7,3,30,6,EASTLAKE BLVD,BURGIN AVE,33.57072222,-86.75655556,1,0
6,125,3050,11,10,2015,1,0,58,2,US-SR E MCFARLAND BLVD,GARDEN PKWY,33.15509167,-87.52488056,1,1
2,127,0,12,10,2015,2,13,37,1,I-22,,33.86440278,-87.41453889,1,1
3,21,0,12,10,2015,2,2,30,1,I-65,,32.76374167,-86.56169444,1,0
1,35,0,16,10,2015,6,0,1,4,CR-87,,31.36243056,-86.94875278,1,1
1,121,0,16,10,2015,6,18,20,4,CR-STOCKDALE RD,,33.43000833,-86.02763611,1,1
1,51,0,17,10,2015,7,5,20,4,CR-WEOKA RD,,32.63652222,-86.21254722,1,1
3,101,2130,21,10,2015,4,4,0,1,I-85,,32.36799722,-86.29971111,1,1
4,73,350,18,10,2015,1,16,53,6,JEFFERSON AVE,,33.47543056,-86.87436944,1,0
